PID,Duty, Title, Author, Co-Author1, Co-Author2, Co-Author3, Co-Author4, Co-Author5, Conference, Year, #Citations
0VFi-vAAAAAJ,PC@SIGMOD, Approximate embedding-based subsequence matching of time series, Vassilis Athitsos,  Panagiotis Papapetrou,  Michalis Potamias,  George Kollios,  Dimitrios Gunopulos, , Proceedings of the 2008 ACM SIGMOD international conference on Management of data,2008,74
0VFi-vAAAAAJ,PC@SIGMOD, Proof-infused streams: Enabling authentication of sliding window queries on streams, Feifei Li,  Ke Yi,  Marios Hadjieleftheriou,  George Kollios, , , Proceedings of the 33rd international conference on Very large data bases,2007,72
0VFi-vAAAAAJ,PC@SIGMOD, Elastic translation invariant matching of trajectories, Michail Vlachos,  George Kollios,  Dimitrios Gunopulos, , , , Machine Learning,2005,72
0VFi-vAAAAAJ,PC@SIGMOD, Mining frequent arrangements of temporal intervals, Panagiotis Papapetrou,  George Kollios,  Stan Sclaroff,  Dimitrios Gunopulos, , , Knowledge and Information Systems,2009,68
0VFi-vAAAAAJ,PC@SIGMOD, Clustering large probabilistic graphs, George Kollios,  Michalis Potamias,  Evimaria Terzi, , , , IEEE Transactions on Knowledge and Data Engineering,2013,67
0VFi-vAAAAAJ,PC@SIGMOD, Authenticated index structures for aggregation queries, Feifei Li,  Marios Hadjieleftheriou,  George Kollios,  Leonid Reyzin, , , ACM Transactions on Information and System Security (TISSEC),2010,64
0VFi-vAAAAAJ,PC@SIGMOD, Embedding-based subsequence matching in time-series databases, Panagiotis Papapetrou,  Vassilis Athitsos,  Michalis Potamias,  George Kollios,  Dimitrios Gunopulos, , ACM Transactions on Database Systems (TODS),2011,63
0VFi-vAAAAAJ,PC@SIGMOD, Indexing mobile objects using dual transformations, George Kollios,  Dimitris Papadopoulos,  Dimitrios Gunopulos,  J Tsotras, , , The VLDB Journal®πThe International Journal on Very Large Data Bases,2005,49
0VFi-vAAAAAJ,PC@SIGMOD, Query-sensitive embeddings, Vassilis Athitsos,  Marios Hadjieleftheriou,  George Kollios,  Stan Sclaroff, , , ACM Transactions on Database Systems (TODS),2007,46
0VFi-vAAAAAJ,PC@SIGMOD, Performance evaluation of spatio-temporal selectivity estimation techniques, Marios Hadjieleftheriou,  George Kollios,  VT Tsotras, , , , Scientific and Statistical Database Management; 2003. 15th International Conference on,2003,44
0VFi-vAAAAAJ,PC@SIGMOD, Indexing mobile objects on the plane, Dimitris Papadopoulos,  George Kollios,  Dimitrios Gunopulos,  Vassilis J Tsotras, , , Database and Expert Systems Applications; 2002. Proceedings. 13th International Workshop on,2002,43
0VFi-vAAAAAJ,PC@SIGMOD, Robust approximate aggregation in sensor data management systems, Jeffrey Considine,  Marios Hadjieleftheriou,  Feifei Li,  John Byers,  George Kollios, , ACM Transactions on Database Systems (TODS),2009,41
0VFi-vAAAAAJ,PC@SIGMOD, Close pair queries in moving object databases, Panfeng Zhou,  Donghui Zhang,  Betty Salzberg,  Gene Cooperman,  George Kollios, , Proceedings of the 13th annual ACM international workshop on Geographic information systems,2005,41
0VFi-vAAAAAJ,PC@SIGMOD, Modular order-preserving encryption; revisited, Charalampos Mavroforakis,  Nathan Chenette,  Adam O'Neill,  George Kollios,  Ran Canetti, , Proceedings of the 2015 ACM SIGMOD International Conference on Management of Data,2015,36
0VFi-vAAAAAJ,PC@SIGMOD, Small synopses for group-by query verification on outsourced data streams, Ke Yi,  Feifei Li,  Graham Cormode,  Marios Hadjieleftheriou,  George Kollios,  Divesh Srivastava, ACM Transactions on Database Systems (TODS),2009,36
0VFi-vAAAAAJ,PC@SIGMOD, An efficient approximation scheme for data mining tasks, George Kollios,  D Gunupulos,  Nick Koudas,  Stefan Berchtold, , , Data Engineering; 2001. Proceedings. 17th International Conference on,2001,31
0VFi-vAAAAAJ,PC@SIGMOD, Robust Aggregation in Sensor Networks., George Kollios,  John W Byers,  Jeffrey Considine,  Marios Hadjieleftheriou,  Feifei Li, , IEEE Data Eng. Bull.,2005,30
0VFi-vAAAAAJ,PC@SIGMOD, Generic attacks on secure outsourced databases, Georgios Kellaris,  George Kollios,  Kobbi Nissim,  Adam O'Neill, , , Proceedings of the 2016 ACM SIGSAC Conference on Computer and Communications Security,2016,29
0VFi-vAAAAAJ,PC@SIGMOD, Characterizing and exploiting reference locality in data stream applications, Feifei Li,  Ching Chang,  George Kollios,  Azer Bestavros, , , Data Engineering; 2006. ICDE'06. Proceedings of the 22nd International Conference on,2006,29
0VFi-vAAAAAJ,PC@SIGMOD, Robust sketching and aggregation of distributed data streams, Marios Hadjieleftheriou,  John W Byers,  John Kollios, , , , *,2005,29
0VFi-vAAAAAJ,PC@SIGMOD, GRECS: graph encryption for approximate shortest distance queries, Xianrui Meng,  Seny Kamara,  Kobbi Nissim,  George Kollios, , , Proceedings of the 22nd ACM SIGSAC Conference on Computer and Communications Security,2015,28
0VFi-vAAAAAJ,PC@SIGMOD, Reference-based alignment in large sequence databases, Panagiotis Papapetrou,  Vassilis Athitsos,  George Kollios,  Dimitrios Gunopulos, , , Proceedings of the VLDB Endowment,2009,26
0VFi-vAAAAAJ,PC@SIGMOD, Randomized synopses for query assurance on data streams, Ke Yi,  Feifei Li,  Marios Hadjieleftheriou,  George Kollios,  Divesh Srivastava, , Data Engineering; 2008. ICDE 2008. IEEE 24th International Conference on,2008,26
0VFi-vAAAAAJ,PC@SIGMOD, Spatio-temporal join selectivity, Jimeng Sun,  Yufei Tao,  Dimitris Papadias,  George Kollios, , , Information Systems,2006,25
0VFi-vAAAAAJ,PC@SIGMOD, The cache inference problem and its application to content and request routing, Nikolaos Laoutaris,  Georgios Zervas,  Azer Bestavros,  George Kollios, , , INFOCOM 2007. 26th IEEE International Conference on Computer Communications. IEEE,2007,23
0VFi-vAAAAAJ,PC@SIGMOD, Hashing methods for temporal data, George Kollios,  Vassilis J Tsotras, , , , , IEEE Transactions on Knowledge and Data Engineering,2002,22
0VFi-vAAAAAJ,PC@SIGMOD, Motion Mining: Discovering Spatio-Temporal Patterns in Databases of Human Motion., George Kollios,  Stan Sclaroff,  Margrit Betke, , , , DMKD,2001,20
0VFi-vAAAAAJ,PC@SIGMOD, Management of highly dynamic multidimensional data in a cluster of workstations, Vassil Kriakov,  Alex Delis,  George Kollios, , , , International Conference on Extending Database Technology,2004,16
0VFi-vAAAAAJ,PC@SIGMOD, Verification of outsourced data streams, *, , , , , , *,2012,15
0VFi-vAAAAAJ,PC@SIGMOD, Tracking; analysis; and recognition of human gestures in video, Stan Sclaroff,  Margrit Betke,  George Kollios,  Jonathan Alon,  Vassilis Athitsos,  Rui Li, Document Analysis and Recognition; 2005. Proceedings. Eighth International Conference on,2005,15
0VFi-vAAAAAJ,PC@SIGMOD, Discovering frequent poly-regions in dna sequences, Panagiotis Papapetrou,  Gary Benson,  George Kollios, , , , Data Mining Workshops; 2006. ICDM Workshops 2006. Sixth IEEE International Conference on,2006,14
0VFi-vAAAAAJ,PC@SIGMOD, Sparse complete Gabor systems on a lattice, Yang Wang, , , , , , Applied and Computational Harmonic Analysis,2004,13
0VFi-vAAAAAJ,PC@SIGMOD, Hum-a-song: a subsequence matching with gaps-range-tolerances query-by-humming system, Alexios Kotsifakos,  Panagiotis Papapetrou,  Jaakko Hollm√©n,  Dimitrios Gunopulos,  Vassilis Athitsos,  George Kollios, Proceedings of the VLDB Endowment,2012,12
0VFi-vAAAAAJ,PC@SIGMOD, Privacy Preserving Similarity Evaluation of Time Series Data., Haohan Zhu,  Xianrui Meng,  George Kollios, , , , EDBT,2014,10
0VFi-vAAAAAJ,PC@SIGMOD, A generic framework for efficient and effective subsequence retrieval, Haohan Zhu,  George Kollios,  Vassilis Athitsos, , , , Proceedings of the VLDB Endowment,2012,10
0VFi-vAAAAAJ,PC@SIGMOD, Authenticated index structures for aggregation queries in outsourced databases, Feifei Li,  Marios Hadjieleftheriou,  George Kollios,  Leonid Reyzin, , , *,2006,10
0VFi-vAAAAAJ,PC@SIGMOD, Spatio-temporal data services in a shared-nothing environment, Marios Hadjieleftheriou,  Vassil Kriakov,  Yangui Tao,  George Kollios,  Alex Delis,  Vassilis J Tsotras, Scientific and Statistical Database Management; 2004. Proceedings. 16th International Conference on,2004,10
0VFi-vAAAAAJ,PC@SIGMOD, Norm; point; and distance estimation over multiple signals using max-stable distributions, Stilian A Stoev,  Marios Hadjieleftheriou,  George Kollios,  Murad S Taqqu, , , Data Engineering; 2007. ICDE 2007. IEEE 23rd International Conference on,2007,8
0VFi-vAAAAAJ,PC@SIGMOD, Learning Euclidean embeddings for indexing and classification, Vassilis Athitsos,  Joni Alon,  Stan Sclaroff,  George Kollios, , , *,2004,8
0VFi-vAAAAAJ,PC@SIGMOD, Motion mining, Stan Sclaroff,  George Kollios,  Margrit Betke,  Romer Rosales, , , *,2001,8
0VFi-vAAAAAJ,PC@SIGMOD, Sharing across multiple MapReduce jobs, Tomasz Nykiel,  Michalis Potamias,  Chaitanya Mishra,  George Kollios,  Nick Koudas, , ACM Transactions on Database Systems (TODS),2014,7
0VFi-vAAAAAJ,PC@SIGMOD, Mining poly-regions in DNA, Panagiotis Papapetrou,  Gary Benson,  George Kollios, , , , International journal of data mining and bioinformatics,2012,7
0VFi-vAAAAAJ,PC@SIGMOD, Nearest-neighbor queries in probabilistic graphs, Michalis Potamias,  Francesco Bonchi,  Aristides Gionis,  George Kollios, , , *,2009,5
0VFi-vAAAAAJ,PC@SIGMOD, Authenticated index structures for outsourced databases, Feifei Li,  Marios Hadjileftheriou,  George Kollios,  Leonid Reyzin, , , *,2008,5
0VFi-vAAAAAJ,PC@SIGMOD, Indexing problems in spatiotemporal databases, George N Kollios, , , , , , Polytechnic University; Brooklyn; NY,2000,5
0VFi-vAAAAAJ,PC@SIGMOD, Self-tuning management of update-intensive multidimensional data in clusters of workstations, Vassil Kriakov,  George Kollios,  Alex Delis, , , , The VLDB Journal®πThe International Journal on Very Large Data Bases,2009,4
0VFi-vAAAAAJ,PC@SIGMOD, Indexing mobile objects using duality transforms, Dimitris Papadopoulos,  George Kollios,  Dimitrios Gunopulos,  Vassilis J.  Tsotras, , , IEEE Data Eng. Bull.,2002,4
0VFi-vAAAAAJ,PC@SIGMOD, Indexing Animated Objects., George Kollios,  Dimitrios Gunopulos,  Vassilis J Tsotras, , , , Multimedia Information Systems,1999,4
0VFi-vAAAAAJ,PC@SIGMOD, Hashing methods for temporal data, George Kollios,  Vassilis J Tsotras, , , , , History,1998,4
0VFi-vAAAAAJ,PC@SIGMOD, Accessing data while preserving privacy, Georgios Kellaris,  George Kollios,  Kobbi Nissim,  Adam O'Neill, , , arXiv preprint arXiv:1706.01552,2017,3
0VFi-vAAAAAJ,PC@SIGMOD, The Cache Inference Problem and its Application to Content and Request Routing (Extended Version, Nikolaos Laoutaris,  Georgios Zervas,  Azer Bestavros,  George Kollios, , , *,2006,3
0VFi-vAAAAAJ,PC@SIGMOD, All-Pairs Nearest Neighbors in a Mobile Environment, Dimitrios Gunopulos,  George Kollios,  Vassilis J Tsotras, , , , *,2000,3
0VFi-vAAAAAJ,PC@SIGMOD, Database architectures, Alex Delis,  Vinay Kanitkar,  George Kollios, , , , Wiley Encyclopedia of Electrical and Electronics Engineering,1999,3
0VFi-vAAAAAJ,PC@SIGMOD, NED: an inter-graph node metric based on edit distance, Haohan Zhu,  Xianrui Meng,  George Kollios, , , , Proceedings of the VLDB Endowment,2017,2
0VFi-vAAAAAJ,PC@SIGMOD, Secure top-k query processing on encrypted databases, Xianrui Meng,  Haohan Zhu,  George Kollios, , , , CoRR; abs/1510.05175,2015,2
0VFi-vAAAAAJ,PC@SIGMOD, Method and Apparatus for Estimating Dominance Norms of a Plurality of Signals, *, , , , , , *,2008,2
0VFi-vAAAAAJ,PC@SIGMOD, Trip planning queries in road network databases, Feifei Li,  Marios Hadjieleftheriou,  George Kollios,  Dihan Cheng,  Shang-Hua Teng, , *,2008,2
0VFi-vAAAAAJ,PC@SIGMOD, Advances in Spatial and Temporal Databases: 10th International Symposium; SSTD 2007; Boston; MA; USA; July 16.-18; 2007; Proceedings, Dimitris Papadias,  Donghui Zhang, , , , , *,2007,2
0VFi-vAAAAAJ,PC@SIGMOD, Approximate data stream joins in distributed systems, Vassil Kriakov,  Alex Delis,  George Kollios, , , , *,2007,2
0VFi-vAAAAAJ,PC@SIGMOD, Randomized synopses for query verification on data streams, K Yi,  F Li,  Marios Hadjieleftheriou,  D Srivastava,  G Kollios, , AT&T Labs Inc.; Tech. Rep,2007,2
0VFi-vAAAAAJ,PC@SIGMOD, Authenticated Index Structures for Outsourced Database Systems, Feifei Li,  Marios Hadjieleftheriou,  George Kollios,  Leonid Reyzin, , , *,2006,2
0VFi-vAAAAAJ,PC@SIGMOD, Filtering methods for similarity-based multimedia retrieval, Vassilis Athitsos,  Jonathan Alon,  Stan Sclaroff,  George Kollios, , , International workshop on audio-visual content and information visualization in digital libraries (AVIVDiLib),2005,2
0VFi-vAAAAAJ,PC@SIGMOD, Hashing Methods for Temporal Data, George Kollios,  Vassilis J Tsotras, , , , , *,2001,2
0VFi-vAAAAAJ,PC@SIGMOD, On the generation of 2-dimensional index workloads, Joseph M Hellerstein,  Lisa Hellerstein,  George Kollios, , , , International Conference on Database Theory,1999,2
0VFi-vAAAAAJ,PC@SIGMOD, NED: An inter-graph node metric on edit distance, Haohan Zhu,  Xianrui Meng,  George Kollios, , , , CoRR; abs/1602.02358,2016,1
0VFi-vAAAAAJ,PC@SIGMOD, Top-k Query Processing on Encrypted Databases with Strong Security Guarantees, Xianrui Meng,  Haohan Zhu,  George Kollios, , , , arXiv preprint arXiv:1510.05175,2015,1
0VFi-vAAAAAJ,PC@SIGMOD, Trajectories; discovering similar, George Kollios,  Michail Vlachos,  Dimitris Gunopulos, , , , *,2008,1
0VFi-vAAAAAJ,PC@SIGMOD, Learning Embeddings for Fast Approximate Nearest Neighbor Retrieval, Vassilis Athitsos,  Jonathan Alon,  Stan Sclaroff,  George Kollios, , , Nearest-neighbor Methods in Learning and Vision: Theory and Practice,2005,1
0VFi-vAAAAAJ,PC@SIGMOD, GreedyDual-Join: Locality-aware buffer management for approximate join processing over data streams, Ching Chang,  Feifei Li,  Azer Bestavros, , , , *,2004,1
0VFi-vAAAAAJ,PC@SIGMOD, Embedding-based Subsequence Matching in Time Series Databases, VASSILIS ATHITSOS,  MICHALIS POTAMIAS,  GEORGE KOLLIOS,  DIMITRIOS GUNOPULOS, , , *,2011, 
0VFi-vAAAAAJ,PC@SIGMOD, Privacy Preservation on Time Series, Spiros Papadimitriou,  Feifei Li,  George Kollios,  S Yu Philip, , , Privacy-Aware Knowledge Discovery: Novel Applications and New Techniques,2010, 
0VFi-vAAAAAJ,PC@SIGMOD, Spatio-Temporal Selectivity Estimation, George Kollios, , , , , , *,2009, 
0VFi-vAAAAAJ,PC@SIGMOD, Generalized Methods for Discovering Frequent Poly-Regions in DNA, Panagiotis Papapetrou,  Gary Benson,  George Kollios, , , , *,2008, 
0VFi-vAAAAAJ,PC@SIGMOD, Production; applications and commercialization of recombinant epidermal growth factor, Wan Keung Wong, , , , , , BioX@ Science Park; Hong Kong Science Park; Shatin; NT; Hong Kong,2008, 
0VFi-vAAAAAJ,PC@SIGMOD, Mobile Object Indexing, George Kollios,  Vassilis Tsotras,  Dimitrios Gunopulos, , , , *,2008, 
0VFi-vAAAAAJ,PC@SIGMOD, TPR-Trees, Shashi Shekhar,  Hui Xiong, , , , , Encyclopedia of GIS,2008, 
0VFi-vAAAAAJ,PC@SIGMOD, Effective mechanisms for detecting and thwarting Distributed, Vassil Kriakov,  Alex Delis,  George Kollios, , , , Distributed Computing Systems; 2007. ICDCS'07. 27th International Conference on,2007, 
0VFi-vAAAAAJ,PC@SIGMOD, Two applications of max®πstable distributions: Random sketches and Heavy®πtail exponent estimation, Stilian Stoev,  George Kollios,  George Michailidis,  Murad Taqqu, , , *,2007, 
0VFi-vAAAAAJ,PC@SIGMOD, Core Database Technology Program Committee, Anastassia Ailamaki,  Gustavo Alonso,  Walid Aref,  Lars Arge,  Brian Babcock,  Mikael Berndtsson, VLDB 2005: 31st International Conference on Very Large Data Bases: Proceedings of the 31st International Conference on Very Large Data Bases; Trondheim; Norway; August 30-September 2; 2005,2005, 
0VFi-vAAAAAJ,PC@SIGMOD, Discovering Clusters in Motion Time-Series Data (Preprint), Jonathan Alon,  Stan Sclaroff,  George Kollios,  Vladimir Pavlovic, , , *,2003, 
0VFi-vAAAAAJ,PC@SIGMOD, Marios Hadjieleftheriou, M Hadjieleftheriou,  G Kollios,  D Gunopulos,  VJ Tsotras,  M Vlachos,  E Keogh, IEEE Transactions on Knowledge and Data Engineering (TKDE),2001, 
0VFi-vAAAAAJ,PC@SIGMOD, Riverside; CA 92521; USA, GEORGE KOLLIOS,  VASSILIS J TSOTRAS, , , , , Advances In Informatics-Proceedings Of The 7th Hellenic Conference On Informatics (Hci'99),2000, 
0VFi-vAAAAAJ,PC@SIGMOD, Efficient Processing of ${\rm Top}\hbox {-} k $ Queries in Uncertain Databases with x-Relations, Ke Yi,  Feifei Li,  George Kollios,  Divesh Srivastava, , , *, *, 
0VFi-vAAAAAJ,PC@SIGMOD, Alex Delis; University of Athens; Greece Thierry Delot; INRIA Lille Nord Europe & Universit√© de Valenciennes; LAMIH; France Ugur Demiryurek; University of Southe..., Yunjun Gao,  Gabriel Ghinita,  Takahiro Hara,  Ling Hu,  Yoshiharu Ishikawa,  Salil Kanhere, *, *, 
0VFi-vAAAAAJ,PC@SIGMOD, Advances in Spatial and Temporal Databases, Dimitris Papadias Donghui Zhang,  George Kollios, , , , , *, *, 
0VFi-vAAAAAJ,PC@SIGMOD, External Reviewers External Reviewers, Nael Abu-Ghazaleh,  Wasfi G Al-Khatib,  Donald H Anderson,  Bjoern Arlt,  Boualem Benatallah,  Christian Borgelt, *, *, 
0VFi-vAAAAAJ,PC@SIGMOD, –∂   –ø –±Å ®π, Feifei Li,  Ching Chang,  Azer Bestavros,  George Kollios, , , *, *, 
0VFi-vAAAAAJ,PC@SIGMOD, Daniel Gatica-Perez; IDIAP; Switzerland Shahram Ghandeharizadeh; University of Southern California; Los Angeles; USA Fosca Giannotti; Universit† di Pisa; Italy R..., Dimitrios Gunopulos,  Taka Hiro Hara,  Kien Hua,  Yoshiharu Ishikawa,  Ravi Chandra Jammalamadaka,  Vana Kalogeraki, *, *, 
0VFi-vAAAAAJ,PC@SIGMOD, General and Program Chairs, NCGIA Silvia Nittel,  Dimitrios Gunopulos,  Peter Buneman,  Carol Bult,  Susan Davidson,  Alex Delis, *, *, 
0VFi-vAAAAAJ,PC@SIGMOD, Session 1A-Algorithms A Virtual Node-Based Tracking Algorithm for Mobile Networks Tina Nolte and Nancy Lynch Approximate Covering Detection among Content-..., Zhenhui Shen,  Srikanta Tirthapura,  Borzoo Bonakdarpour,  Sandeep S Kulkarni,  Sumit Ganguly,  Minos Garofalakis, *, *, 
0VFi-vAAAAAJ,PC@SIGMOD, Data Engineering, Dimitris Papadias,  Yufei Tao,  Jun Zhang,  Nikos Mamoulis,  Qiongmao Shen,  Jimeng Sun, Urbana, *, 
0VFi-vAAAAAJ,PC@SIGMOD, Gregory Piatetsky-Shapiro; KDnuggets; USA, Joydeep Gosh,  Ananth Grama,  Sudipto Guha,  Dimitris Gunopulos,  Yike Guo,  Howard J Hamilton, *, *, 
0VFi-vAAAAAJ,PC@SIGMOD, Approximating multi-dimensional, Dimitrios Gunopulos,  George Kollios,  Vassilis J Tsotras,  Carlotta Domeniconi, , , *, *, 
0VFi-vAAAAAJ,PC@SIGMOD, Data Engineering, Joseph M Hellerstein,  Vern Paxson,  Larry Peterson,  Timothy Roscoe,  Scott Shenker,  David Wetherall, Ann Arbor, *, 
0VFi-vAAAAAJ,PC@SIGMOD, IEEE MDM 2011 Program Committee, Divyakant Agrawal,  Walid G Aref,  Claudio Bettini,  Ying Cai,  Guohong Cao,  Jiannong Cao, *, *, 
0VFi-vAAAAAJ,PC@SIGMOD, Symposium Organization, Angelo Montanari,  James Pustejovsky,  Peter Revesz,  Alessandro Artale,  Claudio Bettini,  Bran Boguraev, *, *, 
0VFi-vAAAAAJ,PC@SIGMOD, –¶ –≤–∏ –∑ –´ –±–¥–∞ –≤ –≥–∂ –¥–¥–∂–≥–º –± –∏ –∞–π–∑–∏ –∂ –≤ –≤ –ß–π–∏–∞ –∂ –∏ –∏ –≥–≤ –≤ –§ –∂ –∏ –∑ –∏–∑, George Kollios,  Dimitrios Gunopulos,  Nick Koudas,  Stefan Berchtold, , , *, *, 
0VFi-vAAAAAJ,PC@SIGMOD, Q-Database: Dimensionality Reduction and Efficient Retrieval of Medical Images from Large Databases, K Arshad,  M Betke,  G Kollios, , , , *, *, 
